GeneID	GSM7510191	GSM7510192	GSM7510193	GSM7510194	GSM7510195	GSM7510196	GSM7510197	GSM7510198	GSM7510199	GSM7510200	GSM7510201	GSM7510202
100287102	0.107	0	0.06326	0	0	0	0.105	0	0.07061	0	0.08011	0
653635	9.339	15.37	14.95	14.73	14.83	8.943	9.023	9.197	16.49	12.65	14.89	15.3
102466751	1.299	10.52	4.611	3.317	6.429	9.306	1.276	1.329	13.72	13.1	11.68	11.71
107985730	0	0	0.1943	0	0	0	0	0	0	0	0	0
100302278	0	0	0	0	0	0	0	0	0	0.8071	0	0
645520	0.07818	0.09046	0	0.09981	0	0.16	0	0.07999	0	0	0	0
79501	0	0	0	0	0	0	0	0	0	0	0	0
100996442	0.01805	0.06266	0.04271	0.1383	0.134	0.03695	0.05318	0.05541	0.09534	0.06827	0.1082	0.122
729737	0.4842	0.4668	0.3246	0.3915	0.3993	0.6606	0.7132	0.5779	1.215	0.7121	0.4593	0.3091
102725121	0.11	0	0.06503	0	0	0	0	0	0.07259	0	0.08235	0
102723897	10.39	15.09	16.5	14.28	13.72	9.6	8.079	8.675	14.97	12.65	13.9	14.07
102465909	0	3.006	3.074	6.634	4.822	2.659	1.276	0	6.862	6.551	5.838	5.854
107985721	0.0653	0	0	0	0	0	0.03206	0	0	0	0	0
112268260	0.0134	0.04651	0.0317	0.06843	0.01658	0.02742	0.05263	0.04113	0.1592	0.08446	0.04014	0.03019
729759	0	0	0	0	0	0	0	0	0	0.1186	0	0
100132287	1.435	0.959	1.052	1.136	1.175	1.386	1.529	1.51	2.189	1.478	1.272	0.8199
105378947	0	0	0	0	0	0	0.03703	0.03858	0	0.04754	0	0.04248
101928626	0	0	0	0	0	0	0	0	0	0	0	0
113219467	118.2	390.1	368	295.5	314	105.7	94.08	123.5	302.3	315.3	244.2	308.4
81399	0	0.01768	0	0	0	0	0.01501	0	0	0	0	0
100133331	1.282	1.531	1.027	1.267	1.304	1.756	1.502	1.883	3.085	1.929	1.641	1.234
107984841	2.099	1.987	1.467	2.314	1.534	1.269	1.967	1.659	3.149	2.887	1.143	1.182
107984847	3.461	1.054	2.37	0.9302	2.254	2.237	4.293	1.118	3.367	6.2	1.364	1.847
107984849	0.3155	0.3651	0.7465	2.014	0.7807	1.614	0.9295	0.9685	4.166	1.989	0.9453	0.7109
100288069	1.482	0.9692	0.1525	1.645	0.7175	1.121	0.696	0.8571	1.872	2.843	1.158	0.5807
105378580	0.1032	0.1194	0.2848	0.1317	0.1489	0.4223	0.3715	0.1056	0.2724	0.3468	0.1288	0.3874
400728	1.409	0.8413	0.5376	2.031	1.968	2.279	3.035	1.813	1.5	2.177	1.361	0.4607
79854	0.4025	0.7761	0.7935	1.456	0.7469	0.4805	0.9881	0.6863	2.569	1.607	1.206	1.814
643837	6.114	3.166	3.407	11.47	8.582	6.394	5.215	5.619	5.445	5.549	6.278	6.457
107984850	0	0	0	0	0	0.1105	0	0	0	0.04539	0.05393	0
284593	0	0.05992	0	0.2644	0	0.106	0.1017	0	0	0	0	0
284600	0.0458	0.05299	0.1625	0.05847	0.34	0.3281	0.1574	0.09372	0.7861	0.1732	0.2744	0.07739
100130417	0.2933	0.1357	0.694	0.07489	0.07257	0.1201	0.1152	0.5402	0.3873	0.4437	1.845	0.6608
107985728	0.5816	0.2243	0.3726	0.03093	0.1199	0.124	0.09518	0.02479	0.16	0.1527	1.161	0.8735
148398	13.82	12.83	10.59	10.94	11.93	10.57	12.11	12.73	14.64	9.147	17.49	11.4
26155	157.9	138.2	122.1	163.5	170.3	168.1	168.9	156.6	142.8	125.9	165.2	133.4
339451	6.416	8.703	7.654	7.537	6.47	5.904	6.512	5.241	12	7.817	8.077	5.436
84069	1.721	4.339	3.21	1.971	2.129	2.506	2.188	2.483	5.243	3.504	3.668	2.236
84808	0.2688	0.6503	0.7227	0.3432	0.393	0.3001	0.456	0.5501	0.5486	0.5238	0.4393	0.5506
57801	3.635	5.537	4.3	2.115	1.822	3.955	6.687	3.39	1.701	0.4641	3.239	2.333
9636	88.07	79.75	59.88	39.13	44.78	160.2	164.4	67.97	59.33	48.08	568.8	474.2
375790	110.1	184.2	146.9	107.3	104.5	110	94.64	93.71	169.4	140	92.78	67.03
100288175	8.073	9.235	8.906	8.685	9.201	9.003	12.56	10.12	4.311	4.688	12.09	11.34
112267874	0.7844	1.55	0.8893	1.377	0.8087	0.8362	1.091	0.9363	0.4747	0.7005	0.9302	0.7732
105378948	2.481	2.52	2.577	2.472	2.695	2.539	3.417	2.724	1.358	1.221	3.308	3.204
401934	0.093	0.0538	0	0.2374	0	0.2855	0.04566	0.333	0	0	0	0
54991	8.319	15.47	12.63	12.29	13.12	9.628	9.346	8.139	14.77	13.78	14.47	11.13
254099	0	0	0	0	0	0	0	0	0	0	0	0
406984	0	0	0	0	0	0	0	0	0	0	0	0
406983	0	0	0	0	0	0	0	0	0	0	0	0
554210	0	0	0	0	0	0	0	0	0	0	0	0
100506376	0	0	0	0	0	0	0	0	0	0	0	0
254173	0	0	0	0	0	0	0	0	0	0	0	0
8784	0.03596	0	0	0	0	0.0368	0.03531	0.1104	0.09495	0.09066	0.05386	0.04051
7293	0	0.02784	0	0	0.08932	0	0.02363	0	0	0	0.03605	0
51150	140.7	143.8	132	135.5	141.7	141.1	120	140	156.7	141.3	136.6	113.9
126792	14.77	39.21	33.31	26.22	29.85	24.72	29.13	27.33	40.92	33.55	35.15	32.46
388581	0.7424	0.3904	0.3992	0.3446	0.0835	3.246	2.651	0.8286	0.7129	0.2553	0.4044	0.5322
118424	36.5	45.86	39.3	59.58	55.21	47.17	55.43	43.81	51.86	46.94	53	44.43
101928895	0.7931	1.652	0.8131	1.417	1.112	0.541	0.2596	0.6491	0.8377	1.466	0.7128	0.8934
6339	1.186	1.473	1.198	2.105	2.505	2.161	2.045	1.776	2.75	2.808	3.163	2.379
116983	18	26.74	24	12.3	11.52	24.35	22.76	18.66	26.15	21.53	16.52	13
102465434	1.448	0	0	0	0	1.482	0	1.482	0	0	0	0
109623456	3.155	7.301	6.221	1.343	3.903	4.305	4.131	1.076	8.332	3.978	1.575	0
126789	20.34	38.58	33.01	24.28	28.18	28.49	26.3	27.21	41.72	39.12	30.27	22.98
54973	93.83	98.06	96.4	86.36	93.29	96.29	96.39	96.23	108.4	99.94	92.32	75.14
102465435	4.078	9.435	6.431	20.82	8.407	5.563	2.669	4.172	16.15	5.14	8.144	3.062
80772	16.15	38.35	35.29	21.14	21.92	17.09	19.88	25.24	41.43	33.37	29.46	20.29
83756	1.249	0.9352	0.9272	1.876	1.151	1.353	1.323	0.827	1.358	1.42	1.688	1.573
1855	75.08	150	128.3	84.48	86.34	143.1	136.1	73.79	151.8	136.1	113.2	85.5
102466740	1.497	5.197	8.857	1.912	0	3.065	10.29	3.064	7.908	11.33	4.486	3.374
54587	12.12	14.88	12.76	8.339	7.652	27.43	24.74	39.89	46.23	40.97	6.395	4.953
54998	209.1	234.4	216.2	187.7	198.4	258.7	266.6	222.9	232.8	211.8	226	185.7
81669	8.156	14.87	17.97	17.62	18.15	9.527	9.008	9.525	27.61	25.12	17.61	17.45
148413	23.81	37.02	38.08	33.55	39.2	27.31	35.78	27.82	38.91	36.19	41.87	38.72
55052	142.9	165.5	174	226.7	226.9	179.7	202.9	152.8	191.8	208.3	221.6	210.1
107984868	0.02292	0	0	0.05853	0	0	0	0	0	0	0	0.02582
441869	0.0529	0	0.03129	0.03377	0	0	0.02597	0	0.1048	0	0	0
105378585	0	0	0	0	0	0	0	0	0	0	0	0
643965	0	0	0	0	0	0	0	0	0	0	0	0
102724312	0.07399	0.1712	0.1751	0	0	0	0	0.0757	0.5862	0	0	0
107985729	0.3019	0.1397	0.07143	0	0	0	0	0	0.3987	0	0	0
64856	0.1377	0.8647	0.6282	0	0.04866	0.04025	0.01931	0.1409	0.05194	0	0.1178	0.1772
219293	1.28	1.481	1.433	1.956	1.725	1.825	1.886	1.567	2.415	1.902	2.397	1.829
83858	20.62	29.47	26.69	37.03	37.32	34.57	37.85	25.16	38.45	36.11	46.62	35.22
55210	67.52	97.04	81.22	94.22	94.71	89.21	98.24	72.47	109	89.64	107.5	82.93
339453	0.2559	0.6661	0.3784	0.6534	0.2374	0	0.3769	0.4582	0.2534	0	0.4791	0.5765
29101	166	200.3	209.1	240.2	250.9	192	197.4	157.4	214.5	210.9	275	246.5
643988	0.5823	2.551	2.067	0	0	0	0	0	0	0	0	0
105378586	0.1545	0.7148	0.5481	0	0	0.1581	0	0	0	0	0	0
142678	6.563	8.437	8.023	6.04	6.247	6.996	7.429	6.071	7.931	6.745	8.548	6.295
8510	0.9269	0.7396	0.8318	0.7753	1.265	0.8504	0.565	0.7522	1.182	1.169	0.8139	0.9002
984	30.92	33.36	32.65	39.47	43.01	32.99	26.49	30.45	43.39	39.77	39.89	36.47
728661	12.57	12.25	12.41	13.31	12.36	11.66	8.125	11.58	21.75	19.01	12.43	11.19
8511	0.6826	0.7897	0.4614	1.369	1.086	0.9979	0.2873	0.6984	1.416	0.7376	0	0.5492
728642	14.69	18.03	18.5	17.64	17.77	12.63	10.44	11.94	19.2	16.07	17.75	14.98
9906	7.277	7.999	8.307	7.311	6.051	5.724	3.733	4.881	11.32	9.341	4.933	5.796
112268218	3.739	5.081	4.577	4.718	5.379	3.737	2.775	3.114	5.109	4.604	4.233	3.967
65220	28.61	36.92	37.11	32.36	34.02	28.14	21.09	25.46	38.53	35.41	37.61	31.62
2782	247.7	248.2	248.1	255.9	235.1	274.9	193.3	213.3	325.4	315.6	235	230.9
105378949	1.382	2.016	1.991	1.228	1.413	1.292	1.829	1.045	3.571	2.5	2.251	1.422
163688	0	0	0.0931	0	0	0.04027	0	0	0.1559	0.1488	0.1179	0
339456	0.2835	0	0.1118	0	0.1169	0.7735	0.8351	0.6767	0	0	0.2831	0.1064
85452	0	0	0	0	0	0	0	0	0	0	0	0
107984872	0	0	0	0	0	0	0	0	0	0	0	0
105378589	0	0.08611	0	0.02375	0	0	0	0	0	0	0	0
2563	0.01724	0	0	0	0	0	0	0	0	0	0	0
105378590	0	0	0	0	0	0	0	0	0	0	0	0
105378591	0	0	0	0	0	0	0	0	0	0	0	0
5590	1.215	1.906	1.536	1.213	1.502	1.415	1.204	1.206	2.08	2.001	2.179	1.327
100506504	0.7756	2.203	1.335	1.89	0.8723	0.2886	0.4154	0.6492	2.607	1.244	2.112	1.271
199990	10.87	14.99	12.55	11.49	13.39	13.91	12.57	12.68	15.82	13.82	16.65	12.09
112268219	1.753	5.281	4.774	2.027	2.987	2.471	2.371	1.591	4.062	3.753	1.883	2.571
105378593	0.2571	0	0.1014	0.1094	0	0.1754	0.2524	0.1753	0.1131	0	0	0
6497	40.9	13.21	10.6	10.08	11.52	30.2	17.1	22.28	13.84	11.87	10.72	7.855
79906	1.368	1.286	2.056	1.691	1.516	1.822	1.539	1.428	1.034	1.473	1.302	1.46
100129534	0.9432	1.819	1.813	2.509	2.577	1.528	0.7718	1.367	0.5189	2.031	2.178	1.682
11079	142.3	123	126.5	129	133.7	139.7	121.7	128.7	161.8	144.4	136.7	132
5192	43	56.3	49.56	40.62	43.99	44.75	40.43	52.4	62.17	57.32	52.12	44.47
9651	0.6344	0.6953	0.6451	0.5115	0.4268	0.6264	0.4699	0.5124	1.014	0.6454	0.6168	0.3887
55229	8.929	14.91	14.32	12.78	12.58	12.47	12.76	9.64	20.82	16.75	14.2	10.1
388585	0	0	0	0	0	0	0	0	0	0	0	0
115110	0.6312	0.7303	0.8598	0.4395	0.2603	0.411	0.3756	0.7632	0.9597	0.6751	0.4584	0.4525
8764	1.873	2.768	3.071	0.8523	0.8259	1.784	1.694	3.225	3.257	3.25	2.028	1.922
100996583	0	0	0	0.1616	0	0	0.1243	0.1295	0.3342	0.4787	0	0.5703
127281	28.33	38.15	38.9	20.21	16.56	31.12	27.49	31.55	31.47	29.39	35.34	25.03
79258	3.004	3.814	3.931	1.663	1.381	3.646	2.558	2.693	4.002	3.117	3.226	2.815
105378597	0	0	0	0	0	0	0	0	0	0	0	0
100287898	0.01248	0.01444	0.01476	0.03186	0	0	0.01225	0	0	0	0.05607	0
105378603	0	0	0	0	0	0	0	0	0	0	0	0
105378602	0	0	0	0	0	0	0	0	0	0	0	0
105378601	0	0	0	0	0	0	0	0	0	0	0	0
112268220	0	0	0	0	0	0	0	0	0	0	0	0
107985732	0	0	0	0	0	0	0	0	0	0	0	0
105378600	0	0	0	0	0	0	0	0	0	0	0	0
105378598	0	0	0	0	0	0	0	0	0	0	0	0
107984904	0	0	0	0	0	0	0	0	0	0	0	0
105378599	0	0	0	0	0	0	0	0	0	0	0	0
140625	0	0	0	0	0	0	0	0	0	0	0	0
440556	0	0.02656	0	0	0	0.02349	0	0	0	0	0	0.05173
63976	0.132	0.9754	0.5888	0.01297	0.01257	0.02079	0.009974	0	0.02682	0.02561	0.1065	0.05721
100422968	0	0	0	0	0	0	0	0	0	0	0	0
105378606	0	0	0	0	0	0	0	0	0	0	0	0
107984909	0	0.04157	0	0	0	0	0	0	0	0	0	0
105378605	0	0	0	0	0	0	0	0	0	0	0	0
105378604	0.1176	0.2193	0.1624	0.06675	0.04043	0.01338	0.07059	0.1471	0.1726	0.206	0.0979	0.1031
27237	0.4005	0.3604	0.3685	0	0.02752	0.04553	0.1092	0.04552	0.2056	0.2805	0.1666	0.02506
1953	0.8463	3.61	3.244	0.3775	0.5045	0.1982	0.1402	0.1982	0.9423	1.272	0.84	0.6432
105378608	0	0	0.03458	0	0	0	0	0	0	0	0	0
693135	0	0	0	0	0	0	0	0	0	0	0	0
105378607	0	0	0	0	0	0	0	0	0	0	0	0
127262	39.19	57.09	60.5	32.65	35.14	33.1	28.47	38.29	32.07	34.33	37.42	35.03
49856	9.612	12.07	12.06	12.7	10.46	11.57	11.38	11.12	14.67	9.256	16.93	15.62
7161	0.04758	0.1651	0.07504	0.08098	0.03924	0.2759	0.2959	0.01622	0.04188	0.01999	0.04751	0.01786
105378610	0	0	0	0	0	0	0	0	0	0	0	0
105378609	0	0	0	0	0	0	0	0	0	0	0	0
57212	2.231	2.914	2.995	5.015	5.08	1.737	1.599	3.109	6.614	5.124	4.572	4.194
148870	0	0	0	0	0	0	0	0	0	0	0	0
388588	0	0	0	0	0	0	0.4542	0	0	0	0.231	0.1737
57470	23.59	22.52	23.66	19.21	19.53	20.93	16.29	22.85	25.64	22.05	24.73	23.5
9731	7.689	8.377	9.534	7.742	7.584	6.233	4.385	6.069	8.809	8.844	7.797	8.468
1677	0.9356	1.384	1.07	1.097	0.9487	0.4395	0.8284	1.114	1.661	1.508	1.333	1.538
107984910	0	0.04501	0	0	0.09625	0.03981	0.0382	0	0.05136	0.09808	0	0.04382
339448	5.083	5.498	5.206	6.304	6.671	5.497	5.518	5.369	6.002	6.017	7.087	7.192
100133612	0.04526	0.4713	0.2142	0.2889	0.3359	0.2316	0.2667	0	0	0.3423	0.339	0.2549
728716	0	0	0	0	0	0	0	0	0	0	0	0
105376672	0	0	0	0	0	0	0	0	0	0	0	0
105376673	0	0	0	0	0	0	0	0	0	0	0	0.1314
284661	0	0	0	0	0	0	0	0	0	0	0	0.04799
105376674	0	0	0	0	0	0	0	0	0	0	0	0
105376679	0	0	0	0	0	0	0	0	0	0	0	0
107985376	0	0	0	0	0	0	0	0	0	0	0	0
55966	0	0	0	0	0	0	0	0.02076	0	0	0	0
105376680	0	0	0	0	0	0	0	0	0	0	0	0
102724429	0	0	0	0	0	0	0	0	0	0	0	0
105376681	0	0	0	0	0	0	0	0	0	0	0	0
105376682	0	0	0	0	0	0	0	0	0	0	0	0
107984911	0	0	0	0	0	0	0	0	0	0	0	0
105376686	0	0	0	0	0	0	0	0	0	0	0	0
100616421	0	0	0	0	0	0	0	0	0	0	0	0
261734	2.802	3.291	2.114	1.755	1.413	2.294	2.066	2.304	2.094	1.519	1.948	1.358
8514	6.807	10.51	8.755	2.609	3.65	4.891	4.111	4.907	3.134	3.512	3.654	2.934
26038	0.3947	1.121	0.9655	0	0	0.02753	0.008807	0	0.1066	0.05654	0.2284	0.3839
105376687	0	0	0	0	0	0	0	0	0	0	0	0
6146	164.1	190.2	241.9	232.2	227.8	153.7	197.3	157.7	146.6	177	204.8	253.9
107985733	3.21	3.322	2.798	2.803	3.135	2.593	3.152	2.592	2.899	3.194	3.036	4.567
102724450	0	0.2704	0	0.5967	0	0	0.2295	0	0	0	0	0
388591	0.4524	0.6643	0.9467	0.4886	0.3013	0.3383	0.1879	0.1424	0.4824	0.3948	0.417	0.4704
23463	70.98	92.5	93.09	85.45	79.38	67.26	47.77	48.44	108.4	102	78.31	71.26
148645	0.9685	1.37	1.146	0.9616	1.065	0.8809	0.7925	0.5505	0.7104	1.424	0.4836	0.7273
390992	0	0	0	0	0.4618	0	0	0	0	0	0	0
387509	1.578	4.449	3.583	0.5326	1.167	2.19	1.834	0.9835	2.227	0.9603	1.82	0.8581
11332	103.8	110.9	101.4	72.69	78.23	121.1	120.1	99.74	79.54	77.47	99.27	80.8
54626	1.016	1.847	1.349	0.1852	0.4103	0.297	0.3053	0.5514	0.3011	0.3659	0.1553	0.3269
83715	0.1211	0.2101	0.1193	0.0644	0.1123	0.1032	0.02972	0.07225	0.1465	0.1272	0.09067	0.1023
100422975	0	0	0	0	0	0	0	0	0	0	0	0
8718	3.458	4.428	4.364	1.53	2.51	2.501	1.63	1.604	3.836	4.941	3.73	1.558
57449	8.009	13.22	11.7	7.049	5.494	6.529	5.451	6.255	12.22	11.63	7.473	5.42
79707	8.557	6.031	4.578	7.797	7.32	6.593	4.789	7.496	8.138	7.657	6.082	7.447
80835	0.04152	0.02402	0	0	0	0.04248	0.02038	0.06371	0.1096	0	0	0
107984912	0	0	0	0	0	0	0	0.2027	0	0	0	0
3104	21.17	10.31	10.19	12.72	16.29	13.54	12.82	13.51	14.29	13.45	14.66	10.9
9903	254.2	71.32	59.1	162.6	167	236.5	211.3	268.8	106.6	93.67	156.4	119.5
107984913	1.165	0.726	0.9014	0.9728	0.6654	0.9174	0.6162	0.4127	1.124	0.7911	0.6714	0.6059
148479	10.34	26.56	23.3	22.33	20.78	9.36	7.38	13.76	32.29	29.5	22.34	19.16
90326	19.96	20.01	18.08	21.17	19.46	20.79	17.03	21.1	24.39	20.88	24.34	20.68
55735	60.94	57.17	51.61	79.79	75.42	59.38	48.44	62.91	79.15	75.23	71.26	61.66
100505887	0	0	0	0	0	0	0	0	0	0	0	0
110841581	0.6402	0.7407	0.568	2.248	0.396	0.3276	0.1572	0.1637	0.4226	0	0.7192	0.3606
23261	3.328	2.532	2.85	3.02	3.112	3.252	4.271	3.574	3.176	3.142	3.16	3.54
105376692	0	0	0	0	0	0	0	0	0	0	0	0
102725193	0.2375	0.4122	0.7023	0	0.1469	0	0.3498	0	0	0	0	0
101928836	0	0	0.07061	0	0	0	0	0	0.07882	0	0	0
105376691	0	0	0	0	0	0	0	0	0	0	0	0
105376689	0.0296	0	0.01751	0.03779	0	0	0	0	0	0.01866	0.02217	0
9341	103.6	96.89	97.6	122.1	108.6	88.93	65.12	118.9	109.2	123.1	104.8	134.7
8863	1.372	1.479	1.733	2.481	2.622	1.244	0.8775	0.7548	3.499	3.157	1.634	2.037
10911	0.3114	0.3003	1.474	0.994	0.6422	0.5843	0.9175	0.478	0.6168	1.112	0.4665	0.7017
3604	9.208	5.773	5.887	4.679	3.659	9.146	7.097	10.12	6.316	5.917	3.718	4.013
11315	576.9	440.7	500.5	571.1	618	598.5	669.9	573.2	555.7	595.1	583.8	635
54206	55.71	44.79	48.84	52.76	50.61	45.97	38.24	47.71	65.01	68.82	31.64	36.68
107984915	0	0.09412	0	0.3116	0.2013	0.333	0.2396	0.1665	0	0	0	0.09164
102724539	0	0.8227	0	0	0	0	0.3491	0.1819	0	0	0.2663	0
105376695	0	0	0	0	0	0	0	0	0	0	0	0
50651	1.316	2.444	2.54	0.7516	0.1714	3.544	4.217	1.276	0.9603	1.79	0.9857	0.8973
473	15.4	16.13	14.22	10.66	9.902	10.16	6.343	9.267	20.42	18.71	10	8.523
102724552	0.2546	0.1473	0	0	0	0.1303	0	0	0	0	0.7627	0.2868
106632271	0	0	0	0	0	0	0	0	0	0	0	0
2023	5710	3530	3375	3657	3742	5788	5927	7359	4143	3991	4400	3912
102465436	137	116	55.19	103.9	127.7	55.87	16.57	137.1	165.1	2.503	8.922	8.946
100505975	6.522	8.461	6.78	11.35	11.98	9.101	10.87	9.706	13.05	6.727	8.586	6.679
112268261	0	0	0.03387	0	0	0.04395	0	0.01465	0	0.0361	0	0.01613
765	0	0.06333	0	0	0.1354	0	0.05375	0	0	0.138	0	0
155184	0	0	0	0	0	0	0	0	0	0	0	0
6518	0.3149	0.2082	0.3371	0.134	0.1113	0.1688	0.2062	0.2915	1.109	0.5294	0.02246	0.1183
80045	6.179	5.053	5.867	5.727	5.612	6.34	4.704	5.923	6.661	6.423	6.796	4.863
106614088	0.8289	2.483	2.765	3.446	1.814	2.088	1.565	1.435	5.809	6.243	2.197	2.179
407040	0	0	0.9501	1.025	0.9936	0.8219	1.577	0	3.181	1.013	2.406	0
102724571	1.709	1.665	1.809	0.4594	1.113	2.486	2.209	0.9205	1.901	2.382	1.482	0.9121
9563	14.58	15.7	15.13	10.4	9.171	14.62	11.71	16.78	26.08	21.53	11.64	10.33
80176	72.19	37.91	32.87	50.29	47.54	62.55	43.66	49.88	39.66	39.34	52.28	45.76
100506022	0.2899	0.545	1.072	0.2313	0.6724	0.8158	0.7473	0.2225	0.8134	0.9593	0.8685	0.8572
84275	17.26	6.811	6.729	15.26	13.09	14.64	10.96	11.78	9.869	10.56	12.55	12.39
199953	6.682	10.92	9.497	11.56	12.39	7.331	9.387	12.32	14.24	11.93	13.23	9.517
107985734	2.886	1.391	1.043	2.047	1.686	3.446	1.732	1.066	1.27	0.7075	3.122	1.355
105376712	0	0	0	0	0	0	0	0	0	0	0	0
5293	31.99	29.31	26.37	39.96	38.18	29.71	30.51	42.52	57.2	48.35	28.87	23.27
644997	0	0	0	0	0	0	0	0	0	0	0	0
101929074	4.519	2.988	2.291	1.884	3.194	3.209	5.071	5.284	2.679	2.674	1.381	0.8311
22883	80.33	79.91	70.59	74.1	73.12	73.31	58.29	71.77	84.34	70.12	65.68	56.35
56998	16.81	13.9	12.78	7.186	6.339	17.18	15.69	17.59	7.599	8.655	11.19	10.15
105376717	13.3	9.905	7.326	5.116	4.958	14.91	15.92	12.67	4.81	5.741	7.64	6.977
84328	7.586	8.367	8.056	14.78	14.89	7.797	7.962	7.278	10.64	13.58	11.34	16.24
64802	10.48	6.76	7.153	8.122	6.769	12.49	7.741	8.008	6.588	8.699	8.419	6.624
113391335	0	0	0	0	0	0	0	0	0	0	0	0
100847055	0	0	0	0	0	0	0	0	0	0	0	0
116362	0	0	0	0	0	0	0	0	0	0.1326	0	0
10277	17.36	13.54	14.32	17.08	13.63	11.87	7.404	14.54	21.39	18.96	13.37	13.78
23095	12.19	4.531	5.832	7.168	6.066	8.901	4.596	8.389	6.517	7.64	4.468	6.032
105376725	0	0	0	0	0	0	0	0	0	0	0.09133	0
5226	389.5	202.3	188.4	378.2	386	432.2	365	339.5	291.5	266.4	353.6	315.9
100526739	5.39	7.847	8.235	13.25	10.5	6.297	6.307	4.733	9.192	9.682	12.92	14.22
378708	6.866	10.31	11.34	18.33	14.46	8.477	8.525	6.212	11.84	12.59	17.51	18.41
1325	1.16	0.8947	1.143	1.604	0.9566	0.7913	1.424	1.286	2.17	2.437	2.461	1.742
1676	15.89	28.08	30.02	24.05	22.66	18.72	14.47	15.62	34.82	30.67	23.03	21.82
5195	8.006	11.23	10.77	8.383	9.05	7.967	7.184	11	12.41	9.667	13.49	10.89
54897	0.4917	0.7808	0.4448	0.6154	0.5725	0.3847	0.3597	0.3156	0.2037	0.1702	0.2455	0.3258
105376733	0	0	0	0	0	0	0	0	0	0	0	0
105376735	0.1248	0	0.1476	0	0	0	0	0	0.659	0.7865	0	0
148345	0.03027	0	0	0	0	0.03097	0	0.06193	0	0	0	0
23435	25.6	47.12	51.8	67.52	62.31	28.25	24.26	28	61.56	73.51	56.76	75.06
10747	0.2302	0.07608	0.1167	0.5037	0.4068	0.1346	0.1614	0.03364	0.1302	0.4559	0.394	0.2593
6723	173.7	213.5	175.4	205.1	216.7	232.8	236.9	230	225.9	200.8	275.1	219.4
5394	39.71	37.09	41.15	42.91	41.87	39.83	27.99	35.76	51.95	49.95	38.85	39.97
105376736	15.14	10.1	10.16	13.01	15.85	15.49	13.58	16.08	16.33	10.64	16.35	14.26
2475	21.94	22.81	21.13	31.09	28.96	19.29	10.19	18.27	32.09	29.4	20.51	23.52
100873935	8.259	5.791	5.033	8.467	8.36	6.659	3.686	8.066	10.24	7.888	5.623	8.035
10218	0.03531	1.552	0.3759	2.434	0.04368	0	0	0.1084	1.865	0	0.8463	0.5966
29914	12.44	7.864	7.451	15.5	16	13.11	14.04	15.72	8.741	7.849	15.29	15.62
105376737	0	0	0	0	0	0	0	0	0	0	0	0.1529
105376739	0	0	0	0	0	0	0	0	0	0	0	0
105376740	0	0	0	0	0	0	0	0	0	0	0	0
57540	0.2706	0.1361	0.08352	0.04507	0.1456	0.2047	0.08088	0.07223	0.06215	0.07417	0.01763	0.05302
112268221	0.04824	0.05581	0.05706	0	0.05968	0	0.02368	0	0	0	0	0
101929181	1.169	0	0	0.2633	0.6804	0.9146	0.4726	0.2814	0	0	0.6179	0.1549
26232	44.55	27.32	25.34	5.784	5.945	7.938	8.426	41.79	13.14	12.29	3.907	5.104
93611	15.71	25.01	22.78	12.23	11.01	9.827	8.785	14.23	16.43	14.34	12.82	10.38
26270	3.024	13.25	10.35	0.936	1.077	1.501	1.44	2.297	3.993	3.582	3.569	2.271
10459	82.5	89.59	82.06	77.71	82.25	84.58	97.05	77.55	77.39	72.32	88.61	81.21
374946	0.1079	0.1135	0.1393	0	0.02428	0.09038	0	0.04016	0.05183	0.1361	0	0.04422
57085	96.27	90.72	86.4	89.82	93.93	136.9	141.9	113.4	103.8	82.94	162.4	132.3
284498	1.431	1.502	1.097	1.573	1.197	1.627	1.275	1.152	1.872	1.42	1.687	1.358
102724659	0	0	0	0	0	0	0	0	0	0	0	0
4524	4.956	4.121	3.252	5.2	4.394	4.332	3.763	3.695	5.749	4.528	5.034	4.668
1185	10.39	6.303	6.408	6.679	6.3	9.313	6.049	7.949	10.67	9.6	6.77	7.497
100379251	4.678	2.337	3.962	2.986	2.762	4.896	2.349	3.753	4.983	4.691	4.22	3.713
4878	0.2067	0.1196	0.3667	0.3957	0.8948	0	0	0.1057	0	0.1303	0.1548	0.582
4879	0	0.4331	0	0	0	0	0	0.1277	0	0	0	0
26829	1.485	0	0	1.896	0	1.519	2.916	0	0	0	0	2.509
90231	84.27	79.81	71.07	60.37	61.61	74.37	62.23	86.64	83.05	73.84	90.65	62.81
5351	315.2	233.1	213.1	196.8	204.1	366.2	321.3	409.9	287.9	267.2	232.5	193.3
9927	98.2	98.55	100.4	123.6	126.7	104.5	76.49	97.83	125.4	120.9	115.4	110.5
60672	22.37	30.38	28.85	24.12	24.9	27.15	25.16	17.37	29.72	26.24	28.44	21.65
102466982	0	3.145	0	0	0	0	1.335	1.391	0	1.713	0	0
943	0.6287	0.4849	0.4214	0.6153	0.3629	0.965	0.8437	0.7718	0.6917	0.6869	0.4081	0.4249
102465836	11.04	10.65	6.532	22.32	29.6	31.08	27.11	28.25	43.74	35.96	26.19	23.84
7133	12.05	8.465	7.24	16.15	18.38	27.06	23.92	26.86	32.32	30.65	21.07	17.43
100616438	0	0	0	0	0	0	0	0	0	0	0	0
107984917	0	0	0.04389	0	0.09181	0.07594	0.03644	0.1519	0.04899	0	0	0
